OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_135	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila	polish
TAXA_136	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. 5_1_39BFAA	polish
TAXA_137	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	polish
TAXA_137	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	polish
TAXA_137	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	polish
TAXA_137	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	polish
TAXA_138	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA	polish
TAXA_138	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA	polish
TAXA_138	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA	polish
TAXA_139	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	polish
TAXA_139	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	polish
TAXA_139	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	polish
TAXA_139	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	polish
TAXA_139	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	polish
TAXA_139	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	polish
TAXA_140	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	polish
TAXA_140	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	polish
TAXA_140	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	polish
TAXA_140	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	polish
TAXA_140	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	polish
TAXA_141	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	polish
TAXA_141	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	polish
TAXA_141	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	polish
TAXA_141	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	polish
TAXA_141	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	polish
TAXA_142	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	polish
TAXA_143	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	polish
TAXA_143	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	polish
TAXA_143	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	polish
TAXA_143	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	polish
TAXA_143	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	polish
TAXA_143	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	polish
TAXA_144	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	polish
TAXA_144	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	polish
TAXA_144	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	polish
TAXA_144	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	polish
TAXA_145	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	polish
TAXA_145	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	polish
TAXA_145	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	polish
TAXA_145	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	polish
TAXA_145	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	polish
TAXA_145	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	polish
TAXA_146	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA	polish
TAXA_146	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA	polish
TAXA_146	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA	polish
TAXA_146	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA	polish
TAXA_146	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA	polish
TAXA_147	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	polish
TAXA_147	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	polish
TAXA_148	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	polish
TAXA_148	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	polish
TAXA_149	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	polish
TAXA_149	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	polish
TAXA_149	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	polish
TAXA_149	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	polish
TAXA_149	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	polish
TAXA_149	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	polish
TAXA_150	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	polish
TAXA_150	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	polish
TAXA_150	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	polish
TAXA_150	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	polish
TAXA_150	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	polish
TAXA_151	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	polish
TAXA_151	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	polish
TAXA_151	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	polish
TAXA_151	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	polish
TAXA_151	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	polish
TAXA_151	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	polish
TAXA_152	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	polish
TAXA_152	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	polish
TAXA_152	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	polish
TAXA_152	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	polish
TAXA_152	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	polish
TAXA_153	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	polish
TAXA_153	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	polish
TAXA_153	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	polish
TAXA_153	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	polish
TAXA_153	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	polish
TAXA_153	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	polish
TAXA_154	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	polish
TAXA_154	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	polish
TAXA_154	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	polish
TAXA_154	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	polish
TAXA_154	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	polish
TAXA_154	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	polish
TAXA_155	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	polish
TAXA_155	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	polish
TAXA_155	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	polish
TAXA_155	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	polish
TAXA_156	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	polish
TAXA_156	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	polish
TAXA_156	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	polish
TAXA_156	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	polish
TAXA_157	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	polish
TAXA_157	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	polish
TAXA_157	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	polish
TAXA_157	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	polish
TAXA_157	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	polish
TAXA_157	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	polish
TAXA_158	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	polish
TAXA_158	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	polish
TAXA_158	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	polish
TAXA_159	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	polish
TAXA_159	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	polish
TAXA_159	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	polish
TAXA_160	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	polish
TAXA_160	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	polish
TAXA_160	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	polish
TAXA_160	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	polish
TAXA_160	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	polish
TAXA_161	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. cv1	polish
TAXA_161	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. cv1	polish
TAXA_161	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. cv1	polish
TAXA_161	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. cv1	polish
TAXA_161	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. cv1	polish
TAXA_161	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. cv1	polish
TAXA_162	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	Agathobaculum butyriciproducens	polish
TAXA_162	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	Agathobaculum butyriciproducens	polish
TAXA_163	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. A254.MGS-108	polish
TAXA_164	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis	polish
